name,review_count,rating,longitude,latitude,country,state,price
Drago's,237,4.0,-90.1417414072234,32.3991267651153,US,MS,2
Taqueria La Guadalupe,78,4.0,-90.1322783,32.4700514,US,MS,1
Sugar Magnolia Takery,32,4.5,-90.03134,32.35055,US,MS,1
Walker's Drive-In,171,4.5,-90.1762924,32.3353386,US,MS,3
Athenos Greek And Lebanese Cafe,53,4.0,-90.1420115679502,32.4757712986862,US,MS,2
Green Ghost Tacos,146,4.0,-90.1268991079644,32.3998743259339,US,MS,2
Parlor Market,247,4.5,-90.1889869,32.3002527,US,MS,2
Soulshine Pizza Factory,79,4.0,-90.1523964040022,32.4456823953796,US,MS,2
Mama Nature's Juice Bar,27,5.0,-90.115766,32.413484,US,MS,N/A
Thai Tasty,70,4.5,-90.1242014,32.3748317,US,MS,2
Hokkaido Grill & Sushi,49,4.0,-90.11169,32.46234,US,MS,2
BRAVO! Italian Restaurant and Bar,129,4.0,-90.151078,32.353391,US,MS,2
Fusion Cuisine,45,4.5,-90.1109463628992,32.4613844353338,US,MS,2
Asahi Japanese Restaurant,47,4.0,-90.0413680315468,32.379647995246,US,MS,2
Koestler Prime,110,4.0,-90.147999,32.435251,US,MS,3
Georgia Blue,118,3.5,-90.1399473,32.470247,US,MS,2
Angelo's,31,4.0,-90.09401,32.514752,US,MS,1
Aladdin Mediterranean Grill,167,4.0,-90.17356,32.33403,US,MS,2
EDO Japanese Restaurant,91,4.5,-90.14162,32.38589,US,MS,2
Georgia Blue,135,4.0,-90.0688574,32.3408468,US,MS,2
Ding How Asian Bistro,47,4.0,-90.1064849,32.4130002,US,MS,2
The Burger Dive,391,4.5,-108.50535,45.78296,US,MT,2
The Fieldhouse,351,4.5,-108.501881,45.782175,US,MT,2
Uberbrew,286,4.5,-108.49922,45.78412,US,MT,2
Harper & Madison,147,4.5,-108.51854,45.78857,US,MT,2
The Sassy Biscuit,210,4.5,-108.50716,45.781915171168,US,MT,2
Montana Brewing Company,351,4.0,-108.5061,45.78268,US,MT,2
Stella's Kitchen & Bakery,281,4.0,-108.50325,45.78351,US,MT,1
Walkers,192,4.0,-108.50461,45.78248,US,MT,2
Caramel Cookie Waffles Corp,64,5.0,-108.55872,45.7876199,US,MT,1
Ebon Coffee Collective,65,5.0,-108.5094806,45.780855,US,MT,2
MoAV Coffee,86,4.5,-108.50167,45.78316,US,MT,1
Crazy Mary's Fish N Chips,75,4.5,-108.4930114,45.7945662,US,MT,2
Montana's Rib and Chop House - Billings,264,4.0,-108.60512,45.73522,US,MT,2
Lemongrass Thai Restaurant,127,4.5,-108.5831085,45.7558743,US,MT,2
Samurai Japanese Steak and Seafood House,63,4.5,-108.60358,45.76993,US,MT,2
Imperial Thai,105,4.5,-108.50742,45.78331,US,MT,2
Fancy Sushi Asian Fusion,123,4.0,-108.549882,45.784449,US,MT,2
Jake's Downtown,161,4.0,-108.504797,45.782702,US,MT,2
Black Dog Coffee House,38,5.0,-108.57684,45.78614,US,MT,1
Juliano's Restaurant,47,4.5,-108.512374,45.786212,US,MT,3
Art House Cinema & Pub,33,5.0,-108.5084305,45.7813683,US,MT,1
La Tinga,65,4.5,-108.50855,45.78149,US,MT,1
Blue's BBQ,102,4.0,-108.473030090332,45.8132019042969,US,MT,1
Texas Roadhouse,128,4.0,-108.5622177,45.7543983,US,MT,2
TOPZ Sandwich Company,59,4.5,-108.57652,45.7539,US,MT,1
Big Dipper Ice Cream,46,4.5,-108.5059967,45.7821503,US,MT,1
Last Chance Pub & Cider Mill,90,4.0,-108.49827,45.78478,US,MT,2
Local Kitchen & Bar,93,4.0,-108.614877990732,45.7850110859473,US,MT,2
Fork & Fuel,39,4.5,-108.4719476,45.8220725,US,MT,1
"MOOYAH Burgers, Fries & Shakes",93,4.0,-108.583251,45.756026,US,MT,1
Bistro Enzo,78,4.0,-108.59048,45.784958,US,MT,2
Pickle Barrel,95,4.0,-108.59724,45.75746,US,MT,1
India Grill,81,4.0,-108.575878849972,45.7753856552773,US,MT,2
Bullman's Wood Fired Pizza,103,4.0,-108.6154,45.75182,US,MT,2
Buffalo Block Prime Steakhouse,37,4.5,-108.5003,45.7838,US,MT,N/A
Ciao Mambo,92,4.0,-108.49909,45.78419,US,MT,2
Veronika's Pastry Shop,17,5.0,-108.502041305664,45.7827892818786,US,MT,2
Kings Hat,33,4.5,-108.513725280762,45.7741928100586,US,MT,1
The Annex Coffeehouse & Bakery,48,4.0,-108.501735987052,45.7817211983288,US,MT,2
Los Mayas Mexican Restaurant,69,4.0,-108.546713,45.783114,US,MT,1
Siam Thai Restaurant,76,4.0,-108.59795,45.755625,US,MT,2
Soup & Such,40,4.5,-108.50683,45.78393,US,MT,1
McCormick Cafe,115,3.5,-108.501,45.78327,US,MT,1
Jake's Bar & Grill,118,3.5,-108.57707,45.74929,US,MT,2
Bernies Diner,123,3.5,-108.50513,45.78201,US,MT,2
"Stacked, A Montana Grill",68,4.0,-108.50608,45.78224,US,MT,2
Bin 119,83,3.5,-108.5061264,45.7827974,US,MT,2
NaRa Restaurant,76,4.0,-108.515636860119,45.7765243170616,US,MT,2
Asian Sea Grill,90,3.5,-108.565040588379,45.7557754516602,US,MT,2
Okinawa Sushi & Asian Bistro,56,4.0,-108.4711462,45.8242033,US,MT,2
White River Fish Market,278,4.5,-95.9047249,36.1800308,US,OK,2
Evelyn's Soul Food Cuisine,67,4.5,-95.8951881018524,36.2004426232775,US,OK,2
Hank's Hamburgers,128,4.5,-95.8762512,36.161129,US,OK,1
Andolini's Pizza - Tulsa,696,4.5,-95.96984,36.14027,US,OK,2
Monty's BBQ & Chicken,46,4.5,-95.908853,36.181847,US,OK,2
"Knotty Pig BBQ, Burger & Chili House",215,4.5,-95.9004669189453,36.1409873962402,US,OK,2
Kilkenny's Irish Pub,637,4.5,-95.9729200601578,36.1406522244215,US,OK,2
Leon's Smoke Shack BBQ,94,4.5,-95.90432,36.15222,US,OK,2
Lone Wolf Banh Mi,223,4.5,-95.9434424324196,36.1476447143507,US,OK,2
Tulsa Zoo,94,4.0,-95.905052,36.213476,US,OK,N/A
Tacos Don Francisco,160,4.5,-95.93204,36.147544,US,OK,1
Smoke on Cherry Street,434,4.0,-95.970047,36.140357,US,OK,2
Burn Co Barbeque,338,4.5,-95.985446,36.136518,US,OK,2
Juniper,251,4.5,-95.98648,36.15492,US,OK,3
Dilly Diner,421,4.0,-95.986532,36.155874,US,OK,2
Sweets & Cream,45,5.0,-95.9225656852472,36.1472730975837,US,OK,1
Hodges Bend,169,4.5,-95.9811484460396,36.1568248687112,US,OK,2
JINYA Ramen Bar,339,4.0,-95.986062,36.156044,US,OK,2
Rose Rock Microcreamery,101,5.0,-95.984736319574,36.1553604315911,US,OK,1
Gathering Place,165,4.5,-95.93966,36.1269599,US,OK,N/A
Lassalle's New Orleans Deli,184,4.5,-95.99088,36.1514085,US,OK,2
Trenchers Delicatessen,196,4.5,-95.9403419,36.1251855,US,OK,2
Viet Huong,117,4.5,-95.8878936767578,36.1338005065918,US,OK,1
Roosevelt's,360,4.0,-95.9702768373307,36.1408426643596,US,OK,2
Mother Road Market,207,4.5,-95.95887,36.14707,US,OK,2
Philbrook Museum of Art,117,4.5,-95.9693756103516,36.1232604980469,US,OK,N/A
El Rio Verde,229,4.0,-95.9695799,36.16083,US,OK,1
Admiral Grill,32,4.5,-95.8883130404755,36.1599791259783,US,OK,1
Topeca Coffee,156,4.5,-95.9885571,36.1515779,US,OK,1
Elote Cafe & Catering,368,4.0,-95.988886,36.151308,US,OK,2
McNellie's,351,4.0,-95.987056,36.157246,US,OK,2
Nola's Creole and Cocktails,306,4.0,-95.974725,36.1404851,US,OK,2
Andolini's Sliced,225,4.0,-95.9886171,36.1558965,US,OK,2
Tally's Good Food Cafe,241,3.5,-95.92281,36.14756,US,OK,1
Phat Philly's Cheesesteaks,229,4.0,-95.9755003,36.143975,US,OK,2
Calaveras,195,4.0,-95.9584176912904,36.1596715788247,US,OK,2
Old School Bagel Cafe,164,4.5,-95.97529,36.10906,US,OK,1
Stonehorse Cafe,175,4.0,-95.9659785312525,36.1321073084814,US,OK,2
Fat Guy's Burger Bar,219,4.0,-95.9865673833436,36.1605074041367,US,OK,2
Lone Wolf Banh Mi,113,4.5,-95.990628732613,36.1582524641052,US,OK,2
Seoul Bistro,113,4.5,-95.8331251,36.1173318,US,OK,2
Roka,175,4.0,-95.9675,36.13874,US,OK,2
The Vault,297,4.0,-95.9873972459644,36.1506018150472,US,OK,2
China Garden Restaurant,109,4.5,-95.86731,36.11859,US,OK,2
Mondo's Ristorante Italiano,252,4.0,-95.9758149,36.1140303,US,OK,2
Freeway Cafe,59,4.0,-95.9041748046875,36.1549263000488,US,OK,1
Pho Nhi Vietnamese Noodle House,142,4.5,-95.8477645,36.132824,US,OK,1
Pho Da Cao,170,4.0,-95.87297,36.118966,US,OK,1
Foolish Things Coffee Company,145,4.0,-95.98705,36.14667,US,OK,2
Yokozuna,320,3.5,-95.9878464,36.1557846,US,OK,2
Midwood Smokehouse,1865,4.5,-80.81485,35.22092,US,NC,2
The Cowfish Sushi Burger Bar,1854,4.0,-80.8279533140167,35.1527248375554,US,NC,2
Viva Chicken,954,4.5,-80.8260224009839,35.2134205994406,US,NC,2
Amélie's French Bakery & Café,1837,4.0,-80.812057,35.241145,US,NC,2
Soul Gastrolounge,1123,4.0,-80.81329,35.22018,US,NC,2
Futo Buta,1282,4.0,-80.8554426119171,35.2153789011605,US,NC,2
Haberdish,1069,4.5,-80.8061065673828,35.246509552002,US,NC,2
Good Food on Montford,779,4.5,-80.84822,35.17101,US,NC,2
Pinky's Westside Grill,1253,4.0,-80.86738,35.22912,US,NC,1
Seoul Food Meat Company,1231,4.0,-80.8578567504883,35.2192611694336,US,NC,2
Sabor Latin Street Grill,886,4.5,-80.8216897,35.2162131,US,NC,1
Not Just Coffee - 7th Street,491,4.5,-80.8379816,35.2277626,US,NC,1
The Cellar at Duckworth's,635,4.5,-80.83971,35.22924,US,NC,2
Duck Donuts,519,4.5,-80.844433,35.202633,US,NC,1
Sea Level NC,759,4.5,-80.8413472,35.2276867,US,NC,2
Cajun Queen,966,4.0,-80.82111,35.21449,US,NC,2
YAFO Kitchen,532,4.5,-80.8243272453547,35.1565581319107,US,NC,2
Amélie's French Bakery & Café,702,4.0,-80.845116,35.224286,US,NC,1
Bang Bang Burgers,697,4.5,-80.8172607,35.2123718,US,NC,2
Jasmine Grill,604,4.5,-80.8752574920191,35.1684737768456,US,NC,2
The Fig Tree Restaurant,456,4.5,-80.822557,35.216586,US,NC,3
Cabo Fish Taco,1290,4.0,-80.80587,35.24724,US,NC,2
300 East,786,4.0,-80.856636,35.210281,US,NC,2
Living Kitchen,530,4.5,-80.8611555104812,35.209026577062,US,NC,2
Capishe Real Italian Kitchen,412,4.5,-80.848077,35.217279,US,NC,2
Jeni's Splendid Ice Creams,348,4.5,-80.8599179191992,35.2113241251162,US,NC,2
Le's Sandwiches & Cafe,378,4.5,-80.7919809219741,35.255999650747,US,NC,1
Smelly Cat Coffee,479,4.5,-80.8043246,35.2474048,US,NC,1
McKoy's Smokehouse & Saloon,713,4.0,-80.88005,35.1788,US,NC,2
Dandelion Market,687,4.0,-80.84241,35.2286689,US,NC,2
The Capital Grille,487,4.5,-80.8419989013275,35.2283137726241,US,NC,3
Paco's Tacos and Tequila,778,4.0,-80.830796,35.156298,US,NC,2
Zablong Peculiar Pizza,283,4.5,-80.84684,35.22584,US,NC,2
Mama Ricotta's,669,4.0,-80.8355979085983,35.2098855155106,US,NC,2
Superica,540,4.5,-80.8604252346183,35.2118515861033,US,NC,2
Dressler's - Charlotte,427,4.5,-80.83563,35.21267,US,NC,3
Little Village Grill,273,4.5,-80.8484,35.2327,US,NC,1
Midnight Diner,915,4.0,-80.852309,35.2195687,US,NC,1
Two Scoops Creamery,275,4.5,-80.82261,35.22193,US,NC,1
Let's Meat Kbbq,393,4.5,-80.8576791733503,35.2190478214665,US,NC,2
Kid Cashew,581,4.0,-80.8414488,35.1991851,US,NC,2
The King's Kitchen,615,4.0,-80.8442559630758,35.2280098136565,US,NC,2
Bistro La Bon,601,4.0,-80.81502,35.21982,US,NC,2
Crispy Banh Mi,310,4.5,-80.8765329,35.1680048,US,NC,1
Hazelnuts Creperie,340,4.5,-80.8448701834964,35.226196108652,US,NC,1
Hawkers Asian Street Food - Charlotte,801,4.0,-80.860525,35.210943,US,NC,2
Alexander Michael's,425,4.5,-80.84083,35.23357,US,NC,2
Lang Van Vietnamese,449,4.5,-80.77453,35.23666,US,NC,2
Burtons Grill & Bar Park Road,417,4.5,-80.84938317,35.172817,US,NC,2
Lebowski's Neighborhood Grill,452,4.0,-80.842288,35.199889,US,NC,2
Mezzaluna,278,4.5,-96.78871,46.87941,US,ND,3
Würst Bier Hall,313,4.5,-96.7886993851092,46.8767744569369,US,ND,2
India Palace,195,4.5,-96.87119,46.86141,US,ND,2
Mediterranean Grill,174,4.5,-96.8711929321289,46.8614158630371,US,ND,2
Twenty Below Coffee,119,5.0,-96.7903012,46.876465,US,ND,1
JL Beers,155,4.5,-96.7869383096695,46.876808544239,US,ND,1
Young Blood Coffee,82,5.0,-96.788943,46.878118,US,ND,2
Bernbaum's,88,5.0,-96.7877588940206,46.8803436069061,US,ND,2
Blackbird Woodfire,119,4.5,-96.7877216,46.8782817,US,ND,2
Nichole's Fine Pastry & Café,105,4.5,-96.791423,46.8740276,US,ND,1
Doolittles Woodfire Grill,168,4.0,-96.8188858032227,46.8464012145996,US,ND,2
Mango's Mexican and American Grill,126,4.5,-96.825996,46.876391,US,ND,2
The Shack on Broadway,123,4.5,-96.7866695,46.9199772,US,ND,1
Rhombus Guys,182,4.0,-96.788405755805,46.874296532843,US,ND,2
Luna Fargo,63,4.5,-96.7986249,46.85629,US,ND,2
Lucky's 13 Pub,176,4.0,-96.85429,46.85556,US,ND,2
Vinyl Taco,175,4.0,-96.7869046921329,46.876859326439,US,ND,2
HoDo Lounge,126,4.0,-96.787246,46.877132,US,ND,2
Sandy's Donuts,58,4.5,-96.78814,46.87932,US,ND,1
The Toasted Frog,115,4.0,-96.787262,46.8793907,US,ND,2
Madina Cuisine,33,5.0,-96.8176097372892,46.862019298448,US,ND,1
Red Raven Espresso Parlor,40,4.5,-96.7934529,46.8745813,US,ND,1
The Boiler Room - Fargo,172,3.5,-96.7885,46.87899,US,ND,2
Himalayan Yak,63,4.5,-96.81873,46.85963,US,ND,2
Pho D'licious,42,4.5,-96.7920608520508,46.8821182250977,US,ND,N/A
Izumi Sushi & Hibachi,113,4.0,-96.88224,46.8412099,US,ND,2
Porter Creek Hardwood Grill,98,4.0,-96.860968619585,46.8575627672129,US,ND,2
Granite City Food & Brewery,159,3.5,-96.8501852525915,46.8559300942077,US,ND,2
Blarney Stone Pub - West Fargo,154,4.5,-96.8839546,46.850703,US,ND,2
The Cajun Cafe,59,4.0,-96.8004,46.8431799,US,ND,2
Passage To India,97,4.0,-96.86272,46.86755,US,ND,2
HoDo Restaurant,100,4.0,-96.78724,46.87713,US,ND,3
Rustica Eatery & Tavern,121,4.5,-96.774261,46.873564,US,MN,3
Rugsan East African Cuisine,30,4.5,-96.818521,46.860877,US,ND,2
NoBull Smokehouse,87,4.0,-96.7882927,46.8760829,US,ND,2
Jade Dragon,84,4.0,-96.795036,46.875019,US,ND,1
GP’s Greek Kitchen,22,5.0,-96.821465,46.83201,US,ND,2
Sickies Garage Burgers & Brews,141,3.5,-96.83635,46.86274,US,ND,2
Tacos Trompo,39,4.5,-96.8636498227716,46.8159875197654,US,ND,2
Wasabi,81,4.0,-96.7870178160475,46.8778950342747,US,ND,2
Brew Bird,35,4.5,-96.798648,46.877202,US,ND,2
Samurai Restaurant,79,3.5,-96.86237,46.85355,US,ND,2
Pounds,71,4.0,-96.7883453,46.8768158,US,ND,2
Wild Terra Cider & Brewing,32,4.5,-96.7971877,46.8761552,US,ND,2
Maxwells Restaurant & Bar,97,4.5,-96.883655,46.860901,US,ND,3
Johnny Carino's,73,3.5,-96.85985,46.85418,US,ND,2
JL Beers,41,4.0,-96.8538513183594,46.8321342468262,US,ND,2
Cafe Aladdin,38,4.5,-96.80579,46.8334,US,ND,2
LeeLa Thai Cuisine,49,4.0,-96.8184725285067,46.8598762467467,US,ND,2
Taco Bros Food,39,4.5,-96.789275,46.880323,US,ND,1
Block 16,941,4.5,-95.937772,41.257445,US,NE,2
Plank Seafood Provisions,979,4.5,-95.932194,41.255331,US,NE,2
Coneflower Creamery,413,5.0,-95.97291,41.25761,US,NE,1
Omaha's Henry Doorly Zoo and Aquarium,531,4.5,-95.927346,41.225126,US,NE,N/A
Modern Love,481,4.5,-95.9586532642792,41.2574946036826,US,NE,2
Kitchen Table,466,4.5,-95.935318,41.257275,US,NE,2
The Drover,660,4.0,-96.02579,41.23908,US,NE,3
Saddle Creek Breakfast Club,307,4.5,-95.98971,41.27393,US,NE,2
Tasty Pizza,191,5.0,-95.99771,41.25205,US,NE,1
Au Courant,206,4.5,-96.006741,41.285304,US,NE,3
Howlin' Hounds Coffee,171,5.0,-95.9373708,41.2530975,US,NE,1
Culprit Cafe & Bakery,327,4.5,-95.9374304,41.2575152781209,US,NE,1
Amsterdam Falafel & Kabob,360,4.5,-95.99057,41.26476,US,NE,1
Blue Sushi Sake Grill,701,4.0,-95.93219,41.25586,US,NE,2
Dario's Brasserie,314,4.5,-95.9897,41.26535,US,NE,2
Early Bird,515,4.0,-95.970158,41.2579446413651,US,NE,2
Herbe Sainte,269,4.5,-96.0147649,41.24122,US,NE,2
Pitch Coal-fire Pizzeria,521,4.0,-95.992088,41.264713,US,NE,2
Mahogany Prime Steakhouse,222,4.5,-96.12887,41.26545,US,NE,4
Acadian Grille Scratch Kitchen,170,4.5,-96.0909077,41.26681,US,NE,2
JINYA Ramen Bar,251,4.5,-96.0207174977641,41.2601237129932,US,NE,2
Orsi's Italian Bakery & Pizzeria,230,4.5,-95.92507,41.24889,US,NE,1
El Basha,270,4.0,-96.0291026531891,41.2483140610412,US,NE,2
Lalibela Ethiopian Restaurant,187,4.5,-95.98018,41.26419,US,NE,2
The Grey Plume,295,4.5,-95.9596436,41.2580636,US,NE,3
Archetype Coffee,187,4.5,-95.973083,41.258032,US,NE,1
Wilson & Washburn,354,4.0,-95.93461,41.2564,US,NE,2
Avoli Osteria,258,4.5,-95.9910612934813,41.2647940419624,US,NE,2
M's Pub,495,4.0,-95.93104,41.25579,US,NE,2
Noli's Pizzeria,326,4.0,-95.97372,41.25763,US,NE,2
Stirnella Bar & Kitchen,230,4.5,-95.969755,41.25807,US,NE,2
Twisted Cork Bistro,272,4.0,-96.0811189665668,41.2493823095056,US,NE,2
801 Chophouse at the Paxton,323,4.0,-95.935002,41.257271,US,NE,4
Yoshitomo,160,4.5,-96.00526,41.28471,US,NE,2
Taqueria Tijuana,231,4.5,-95.9467239379883,41.2057685852051,US,NE,1
Mangia Italiana,231,4.5,-96.05404,41.31832,US,NE,2
Wicked Rabbit,183,4.5,-95.936107,41.2566749,US,NE,2
Ted and Wally's Ultra-Premium Homemade Ice Cream,390,4.0,-95.931614,41.254727,US,NE,1
Lisa's Radial Cafe,296,4.0,-95.972777799438,41.267575844391,US,NE,1
Craft Sliders + Beer,175,4.5,-95.93255,41.2561899,US,NE,2
Sweet Magnolias Bake Shop,118,4.5,-95.9727717251312,41.2674658077577,US,NE,1
Railcar Modern American Kitchen,443,4.0,-96.1389748777223,41.276570264655,US,NE,2
Benson Brewery,299,4.0,-96.00642,41.2846964,US,NE,2
Mula Mexican Kitchen & Tequileria,346,4.0,-95.973179,41.257819,US,NE,2
Louie M's Burger Lust,227,4.5,-95.93942,41.23389,US,NE,2
Via Farina,306,4.0,-95.92949,41.24904,US,NE,2
Mercy Thai Restaurant,168,4.5,-96.0614110337383,41.2112005504949,US,NE,1
The Berry & Rye,183,4.5,-95.9309998,41.2551384,US,NE,2
Ling's Asian Cuisine,149,4.5,-96.15989,41.1901,US,NE,2
Boiler Room,286,4.0,-95.9308898,41.2534825,US,NE,3
El Rincon Zacatecano Taqueria,393,4.5,-71.46268,42.9873349,US,NH,2
Republic Cafe & Bistro,586,4.5,-71.46269,42.991961,US,NH,2
The Gyro Spot,400,4.5,-71.462944,42.9933968,US,NH,1
Mr. Mac's,342,4.5,-71.45143,43.014,US,NH,2
Hooked Seafood Restaurant,286,4.5,-71.460767,42.99101,US,NH,2
The Red Arrow Diner,541,4.0,-71.461472,42.993679,US,NH,1
Cotton,399,4.0,-71.466064453125,42.9941012250103,US,NH,2
KC's Rib Shack,497,4.0,-71.479774,42.969922,US,NH,2
Hanover Street Chophouse,219,4.5,-71.459814,42.9907207,US,NH,4
The Local Moose Café,179,4.5,-71.4661539718509,42.9733560127572,US,NH,1
The Birch on Elm,154,4.5,-71.46268,42.99145,US,NH,2
Dancing Lion Chocolate,84,5.0,-71.4630281925201,42.9912313073874,US,NH,2
Mint Bistro,243,4.0,-71.4628397673368,42.9939131340978,US,NH,3
Kathmandu Spice,176,4.5,-71.4520479,42.9683421,US,NH,2
Campo Enoteca,170,4.5,-71.4630756,42.9919345,US,NH,2
Golden Tao Restaurant,164,4.5,-71.48112,42.9929,US,NH,2
Daw Kun Thai,179,4.5,-71.45435,42.93794,US,NH,2
Margie's Dream,137,4.5,-71.458641,42.980178,US,NH,1
Puritan Backroom,534,3.5,-71.45406,43.01036,US,NH,2
Restoration Cafe,109,4.5,-71.4576252177358,42.9907849040906,US,NH,2
Taqueria y Pastelitos To Go,104,4.5,-71.4395567415427,42.9812300632366,US,NH,1
Cafe Momo,212,4.0,-71.41886,42.98671,US,NH,2
Firefly American Bistro & Bar,290,4.0,-71.462124,42.9928749,US,NH,2
The Breakfast Club,82,4.5,-71.4399668946862,42.9824826494159,US,NH,2
The Foundry Restaurant,324,3.5,-71.46946,42.987387,US,NH,3
The Bridge Cafe,163,4.0,-71.46275,42.9941,US,NH,1
Bagel Cafe,103,4.5,-71.45049,42.99068,US,NH,1
Chez Vachon,164,4.0,-71.4784426,42.995131,US,NH,2
Consuelo's Taqueria,171,4.0,-71.462135,42.9918369,US,NH,1
Royal India,86,4.5,-71.4490351,42.9659373,US,NH,2
Taj India,117,4.0,-71.4627455,42.991969,US,NH,2
Ignite Bar & Grille,169,4.0,-71.4610145296164,42.9909828389931,US,NH,2
Yuki Japanese Grill,133,4.0,-71.4525214470278,42.9662306483069,US,NH,2
Buba Noodle Bar,121,4.0,-71.4619525,42.9937149,US,NH,2
Puerto Vallarta Mexican Grill,164,4.0,-71.480062,42.969183,US,NH,2
Vintage Pizza,124,4.0,-71.4259618599915,42.9808914135604,US,NH,2
The Farm Bar & Grille,264,3.5,-71.4631121,42.9949538,US,NH,2
Villaggio Ristorante,157,4.0,-71.4485763,43.0184125,US,NH,2
The Crown Tavern,108,4.0,-71.46104,42.99072,US,NH,2
900 Degrees Neapolitan Pizzeria,279,3.5,-71.46521,42.99697,US,NH,2
Backyard Brewery,250,4.0,-71.4137,42.93572,US,NH,2
Strange Brew Tavern,248,3.5,-71.46527,42.9906099,US,NH,2
CJ's Great West Grill,195,3.5,-71.445049,42.964515,US,NH,2
Alley Cat Pizzeria,154,3.5,-71.4608790539829,42.9940807376017,US,NH,1
Pho Golden  Bowl,84,4.0,-71.4625781861455,42.9873687899339,US,NH,1
Café la Reine,122,4.0,-71.4630763,42.9912704,US,NH,1
110 Grill,129,4.0,-71.46269,42.99056,US,NH,N/A
La Carreta Mexican Restaurant,185,4.0,-71.4507866798343,43.015493696107,US,NH,2
Masa Japanese Hibachi,239,3.5,-71.4358494015658,42.9511990944588,US,NH,2
Mangia,116,4.0,-71.4628558,42.9748278,US,NH,2
Casa d'Paco,690,4.5,-74.16309,40.72529,US,NJ,2
Tops Diner,2924,4.5,-74.163974,40.750608,US,NJ,2
Sabor Unido,309,4.5,-74.161155,40.730542,US,NJ,2
Fornos of Spain,733,4.0,-74.16329,40.7323,US,NJ,3
Dinosaur Bar-B-Que,1267,3.5,-74.1702073,40.7347548,US,NJ,2
Krug's Tavern,452,4.0,-74.1523799,40.72425,US,NJ,2
Teixeira's Bakery,230,4.5,-74.1567,40.72877,US,NJ,1
Fernandes Steak House,631,4.0,-74.14004,40.73272,US,NJ,3
Burger Walla,270,4.0,-74.17134,40.74091,US,NJ,2
Dario's Restaurant,191,4.5,-74.1725513,40.7373619,US,NJ,1
The Green Chicpea,184,4.5,-74.17148,40.74057,US,NJ,1
Jimenez Tobacco,80,5.0,-74.1686706542969,40.7314720153809,US,NJ,2
Seabra Marisqueira,532,3.5,-74.16067,40.72991,US,NJ,2
Bello's Pub & Grill,171,4.5,-74.16351,40.7334,US,NJ,2
Spanish Tavern,239,4.0,-74.1670455932617,40.7296333312988,US,NJ,2
Nasto's Ice Cream,125,4.5,-74.164517,40.724341,US,NJ,1
Black Swan Espresso,121,4.5,-74.17241,40.73948,US,NJ,2
McWhorter BBQ,198,4.0,-74.166709,40.729441,US,NJ,1
Vonda's Kitchen,387,4.0,-74.1845868061738,40.7310885803683,US,NJ,2
Blaze Fast-Fire'd Pizza,216,4.0,-74.1707014292479,40.7382702827454,US,NJ,1
La Cocina,143,4.5,-74.172243,40.7407808,US,NJ,1
Mercato Tomato Pie,285,4.0,-74.17068,40.73486,US,NJ,2
Mompou Tapas Bar and Restaurant,398,3.5,-74.16209,40.73131,US,NJ,2
Casa Vasca,230,4.0,-74.16493,40.72847,US,NJ,2
Sushi House 21,135,4.5,-74.16002,40.72705,US,NJ,2
Nizi Sushi,218,4.0,-74.1705099,40.74157,US,NJ,2
Adega Grill,291,4.0,-74.1597376,40.7300006,US,NJ,2
Aguilas de Mexico Restaurant,161,4.0,-74.16735,40.723789,US,NJ,1
Altas Horas,197,4.0,-74.1525,40.72869,US,NJ,1
Marcus B&P,264,3.5,-74.1711439974088,40.7405676328061,US,NJ,2
Hamburgao,167,4.0,-74.15997,40.72772,US,NJ,1
Mc Govern's Tavern,111,4.0,-74.17221,40.74042,US,NJ,2
Takorea BBQ,310,4.0,-74.155862,40.739894,US,NJ,2
Calandra's Italian & French Bakery,153,4.5,-74.1817869991064,40.7677417248487,US,NJ,2
Blueprint Cafe Lounge,97,4.5,-74.1347641466091,40.7342871794987,US,NJ,2
Chateau of Spain Restaurant,241,3.5,-74.17388,40.73116,US,NJ,2
PortuCale Restaurant & Bar,184,4.0,-74.16544,40.72866,US,NJ,2
Catas,155,4.0,-74.15523,40.7316,US,NJ,2
Smitty & Mo's Chicken Kitchen,65,4.5,-74.16745,40.735053,US,NJ,2
Burger Bound,145,4.0,-74.15527,40.73033,US,NJ,2
Deluxe Diner,69,4.5,-74.16956,40.74207,US,NJ,2
TM Ward Coffee Co,63,4.5,-74.1744709544269,40.7310542263148,US,NJ,1
Brasilia Grill,321,3.5,-74.159647,40.729067,US,NJ,2
Intrinsic Cafe,123,4.0,-74.1759132,40.7437212,US,NJ,1
Red White & Que Smokehouse,415,4.5,-74.1447397,40.7618138,US,NJ,2
Ferry St. Barbecue,250,3.5,-74.16154,40.73091,US,NJ,1
The Halal Guys,236,3.5,-74.1717369,40.7394856,US,NJ,1
Annabella's Kitchen,81,4.0,-74.1729353902958,40.7399229032714,US,NJ,1
Branch Brook Park,65,4.5,-74.1783440485597,40.7536039641249,US,NJ,N/A
Bragman's Delicatessen and Restaurant,79,4.5,-74.20985,40.71833,US,NJ,2
Cocina Azul,1461,4.5,-106.658516,35.095403,US,NM,2
The Grove Cafe & Market,1163,4.5,-106.6404699,35.0828,US,NM,2
Frontier,1910,4.0,-106.619402244687,35.0808088832532,US,NM,1
Central Grill and Coffee House,812,4.5,-106.67069,35.09436,US,NM,1
Espresso Fino,329,5.0,-106.650382508574,35.0832023773511,US,NM,1
